"","scenario","biome","loc","type","period","month","n","seas_areaW_mean_abs_aqueous","seas_areaW_mean_abs_bicarbonate","seas_areaW_mean_abs_carbonate","seas_areaW_mean_abs_dic","seas_areaW_mean_abs_pCO2","seas_areaW_mean_abs_pH","seas_areaW_mean_abs_tos","seas_sd_abs_aqueous","seas_sd_abs_bicarbonate","seas_sd_abs_carbonate","seas_sd_abs_dic","seas_sd_abs_pCO2","seas_sd_abs_pH","seas_sd_abs_tos","seas_min_abs_aqueous","seas_min_abs_bicarbonate","seas_min_abs_carbonate","seas_min_abs_dic","seas_min_abs_pCO2","seas_min_abs_pH","seas_min_abs_tos","seas_max_abs_aqueous","seas_max_abs_bicarbonate","seas_max_abs_carbonate","seas_max_abs_dic","seas_max_abs_pCO2","seas_max_abs_pH","seas_max_abs_tos","seas_se_abs_aqueous","seas_se_abs_bicarbonate","seas_se_abs_carbonate","seas_se_abs_dic","seas_se_abs_pCO2","seas_se_abs_pH","seas_se_abs_tos","seas_areaW_mean_delta_aqueous","seas_areaW_mean_delta_bicarbonate","seas_areaW_mean_delta_carbonate","seas_areaW_mean_delta_dic","seas_areaW_mean_delta_pCO2","seas_areaW_mean_delta_pH","seas_areaW_mean_delta_tos","seas_sd_delta_aqueous","seas_sd_delta_bicarbonate","seas_sd_delta_carbonate","seas_sd_delta_dic","seas_sd_delta_pCO2","seas_sd_delta_pH","seas_sd_delta_tos","seas_min_delta_aqueous","seas_min_delta_bicarbonate","seas_min_delta_carbonate","seas_min_delta_dic","seas_min_delta_pCO2","seas_min_delta_pH","seas_min_delta_tos","seas_max_delta_aqueous","seas_max_delta_bicarbonate","seas_max_delta_carbonate","seas_max_delta_dic","seas_max_delta_pCO2","seas_max_delta_pH","seas_max_delta_tos","seas_se_delta_aqueous","seas_se_delta_bicarbonate","seas_se_delta_carbonate","seas_se_delta_dic","seas_se_delta_pCO2","seas_se_delta_pH","seas_se_delta_tos","p_s"
"11","ssp245","Atl_EQU","Atl","EQU","1850s","8",2910,8.37012431225904,1673.61973625819,259.611878574365,1941.60173914482,302.452807924034,8.14135458733044,25.9820079188084,0.590169083856083,61.6068472003704,16.4555474231531,68.1634085237876,15.7711341028865,0.0150482145455988,1.46962943477437,5.99475621364896,1364.10736711667,213.643348997097,1583.74547232742,210.002333068848,8.09111448923747,22.4436111450195,10.2816814507272,1804.90044878306,300.663429224977,2060.14965717509,362.388617960612,8.23142700195313,29.6703605651855,0.010940318375842,1.1420430872117,0.305046354989959,1.26358599803352,0.292358974662511,0.000278957781117816,0.0272434025277765,-1.98954231332602,-75.1837685269559,27.7836304792688,-49.3896803610131,-78.8912975304882,0.0798183879593013,-0.73444036674772,0.149772913366011,14.8762244798788,3.10865005204844,14.8363144571671,6.41929153776119,0.00519280823405236,0.284487009815693,-2.51196375001263,-130.714484916406,12.0352185331981,-113.411657271631,-105.102017822266,0.0478339195251465,-1.4616527557373,-0.929735194944224,28.00889217806,37.8545660808142,64.8175488194363,-36.4443490600586,0.103286393483479,0.241752624511719,0.00277643035042673,0.275769498085156,0.0576269110307737,0.27502966205037,0.118998258450932,9.62622016287802e-05,0.00527370637722858,"Historical , 1850s"
"12","ssp245","Atl_EQU","Atl","EQU","1850s","9",2910,8.38354255360061,1675.46037233956,260.099881175953,1943.94379606912,303.371995149471,8.14054812907905,26.0267030082277,0.575161212181158,63.4355259809776,16.190096718954,70.4814707742232,15.4284454592943,0.0155215390190767,1.47163997459217,4.96919205133918,1210.79057100793,190.601682015324,1406.36144507459,169.783378601074,8.08741426467896,23.2336349487305,10.2010605352225,1783.02616384052,300.147950594871,2052.83840888306,352.68310546875,8.28905506134033,29.8657493591309,0.0106621084547213,1.17594240287268,0.300125536030663,1.30655730867739,0.286006349682246,0.000287732080850856,0.0272806731105903,-2.00766612555742,-76.3473022834253,27.7897583173544,-50.5652100916284,-79.7395299001123,0.0802082878647258,-0.737886555423599,0.156827581075093,15.1430172894726,3.06463614782227,15.2674969736162,6.77547324715496,0.00514705166909683,0.278427303995872,-2.4189347996948,-119.060086136648,9.19058343949175,-98.3897302952016,-102.659564819336,0.0456235885620124,-1.37425231933594,-0.790120614922569,46.7077310108625,41.512879188673,84.8296512158693,-29.1686758422851,0.0992509206136063,-0.0362014770507812,0.00290720695815555,0.280715196457344,0.0568109988822554,0.283022751043153,0.125601012487044,9.54139847328228e-05,0.0051613739749624,"Historical , 1850s"
"13","ssp245","Atl_EQU","Atl","EQU","2090s","1",2910,15.39253793272,1876.84680152055,194.302957548767,2086.54229700204,625.70499405414,7.88700588981268,30.8675927816828,0.788844577040687,73.8092406033843,14.3730055420168,85.6276251774556,30.8482919695733,0.0156679224843138,1.13597584691609,12.004020610825,1494.692806403,125.33193146388,1633.14086752691,488.009045410156,7.84142525990804,27.0078163146973,17.2056491384144,1959.00536190986,214.191236339363,2171.07223198278,699.795734863281,7.93293161392212,33.0553321838379,0.0146232851871754,1.3682461744761,0.266441026730825,1.58733065969459,0.571853295487708,0.000290445678967837,0.0210582657961789,5.18782985520924,139.925899910358,-45.543286938083,99.5704428274843,231.959638481146,-0.16279124763092,2.21770754803561,0.320709834689676,13.8427484950676,3.40619075111442,14.0844140961325,11.1247197900167,0.00385352828855838,0.492720245652462,3.87982115106918,65.6111522159645,-54.4649147435031,17.9484171308086,173.034197998047,-0.186603927612305,1.08139610290527,5.9946126202808,192.078750109142,-37.8915718027528,159.457815851324,258.696040039062,-0.152000923156739,3.11618041992188,0.0059451906135841,0.256611333726993,0.0631426014771175,0.261091233959761,0.206225604956447,7.14351657861885e-05,0.00913385079821554,"SSP2-4.5 , 2090s"
"14","ssp245","Atl_EQU","Atl","EQU","2090s","10",2910,15.5619128781204,1886.88709142233,189.89174022656,2092.34074452701,612.924341712625,7.89471589361438,29.4848014925498,0.912088913922178,76.1001995907773,13.7405973657681,84.8809767571563,29.280642426096,0.0153712899157355,1.6590553792634,8.70308317409382,1185.11663676876,108.538487474336,1302.65020499398,311.396684265137,7.84751868247986,24.6738395690918,17.2234266438657,1974.26903214351,217.338318254484,2171.85900073378,675.001181640625,8.0669303894043,32.7130737304688,0.0169079393996483,1.41071505567251,0.254717696958212,1.57348958998026,0.542792835398329,0.000284946823081171,0.0307549049057288,5.21838775718313,138.309440093721,-44.7990103084032,98.7288175425006,226.505315559007,-0.162503981474676,2.17861395909134,0.394186811195583,15.5067074800484,4.15195093111245,15.2165916375068,12.4931477953934,0.00468726254095671,0.532059220160016,2.81263827220676,1.36898748399722,-55.3161046866772,-46.4295387994462,119.75653889974,-0.195433664321899,0.681146621704102,6.16530637407248,175.168790974624,-31.0224189411728,142.896260683818,252.56469930013,-0.152549378077188,3.08819389343262,0.00730727740914541,0.287457139713795,0.0769672053480876,0.282079088287341,0.231592975872289,8.689059781676e-05,0.00986310096984386,"SSP2-4.5 , 2090s"
"15","ssp245","Atl_EQU","Atl","EQU","2090s","11",2910,15.4729148264581,1881.08636855513,192.097940123902,2088.6572235055,619.154233263068,7.8908439364392,30.1818487501887,0.964110151789697,83.3424884301903,14.7765070892607,94.1079188065767,32.0303768408625,0.015496642187438,1.43229021226697,9.07297253391751,1199.95528979314,109.73065956552,1318.75892189258,349.354828898112,7.84451498985291,25.7119483947754,18.5605188000506,1972.29477199917,216.387375921642,2172.21053942438,701.370654296875,8.00583391189575,32.9125595092773,0.0178722882958281,1.54496970885645,0.273920976990418,1.74453495039891,0.593766311931523,0.000287270553346064,0.0265512229587142,5.19663759900568,138.310232752949,-44.9714847039026,98.5353856480525,229.613482889651,-0.163111078454717,2.26471715151933,0.406866581208571,16.227191295372,3.90105550468171,16.7954095076797,13.7345210563959,0.00506159681460727,0.45525899812115,2.8815047352007,13.2170513714598,-55.0149053505183,-34.2117366566151,120.762356567383,-0.210616016387939,1.03003883361816,6.14919138422142,192.514430642047,-30.3845204016899,157.190520218383,257.216304931641,-0.146761369705199,3.08866119384766,0.00754232991302814,0.300813180448392,0.0723162063051349,0.311346582349047,0.254605056765933,9.38298568270225e-05,0.00843940917807687,"SSP2-4.5 , 2090s"
"16","ssp245","Atl_EQU","Atl","EQU","2090s","12",2910,15.3846208520281,1876.94721848585,193.688832362526,2086.0206717004,621.860854346295,7.8891623030421,30.6256395604757,0.909437631342807,82.0970219055835,14.9541633406353,93.9958801958531,32.3097264299228,0.0151895261798987,1.17451562263773,10.5521832248766,1361.18668599732,118.122606464571,1494.60050918754,410.483340454102,7.84679562250773,27.2873229980469,17.1584189810188,1965.13936413744,214.626447301872,2168.10454600039,687.511878662109,7.96471152305603,32.7734146118164,0.0168587909838534,1.52188174867964,0.277214297505951,1.74245802345503,0.598944782858045,0.000281577359661901,0.0217727007404381,5.16609634511936,138.728717889536,-45.011446001376,98.8833682332795,230.572119868952,-0.162906159347384,2.28311901542427,0.365716595421617,14.6704635089376,3.60677381429163,14.9156362395048,12.7742943818974,0.00445939054965637,0.451032446499802,3.49818940046232,45.3812011189866,-53.6990629476944,3.43974890000777,142.64841003418,-0.189805889129639,1.09101295471191,6.07662323240357,193.7937976482,-33.0036163628735,159.976234789335,256.223920694987,-0.152127332687377,3.34592056274414,0.00677950793880823,0.27195518352176,0.066860930057839,0.276500097518192,0.236804758818522,8.26663980035913e-05,0.00836105905497764,"SSP2-4.5 , 2090s"
"17","ssp245","Atl_EQU","Atl","EQU","2090s","2",2910,15.4884957650145,1878.28824496669,195.22978248309,2089.0065232148,637.038323698094,7.88066040251771,31.3841619314326,0.701258738725851,66.3712640572552,13.7684571096391,77.6779495434458,29.7731623747587,0.0170519841400309,1.21591073975047,12.9606233729369,1562.42373587768,134.683793642765,1723.71258202004,532.537261962891,7.83975628217061,27.0670738220215,17.1499799501792,1960.23600860003,215.04250654357,2174.88950657219,711.340393066406,7.9250376701355,33.778247833252,0.012999653955735,1.23036394087109,0.255234149744635,1.43996275310674,0.551922973171078,0.000316102860239354,0.0225400668611092,5.19421826223869,139.957241590585,-45.4922523550593,99.6592074977643,234.170212643716,-0.160918572417322,2.13774252882738,0.299197985201627,11.9643736265171,3.34890035867047,11.940530530824,10.2894173849697,0.00407617438724225,0.478794931096943,4.32150383174283,81.432696179226,-53.2151471754456,40.5416043390935,194.343473307292,-0.190638828277588,0.99627685546875,5.88355897964661,180.952982373659,-37.7770543450555,146.950894038411,257.106596069336,-0.147427549362181,3.17049217224121,0.00554641255371908,0.221790771868938,0.0620805751013567,0.221348778099553,0.190741103139424,7.55624900926829e-05,0.00887570888789096,"SSP2-4.5 , 2090s"
"18","ssp245","Atl_EQU","Atl","EQU","2090s","3",2910,15.4874513285745,1878.02731622866,196.990961254991,2090.50572881222,644.052894127735,7.87679684048372,31.8714175602989,0.596403729135194,61.0213726401055,13.2461561589283,72.0269354760101,27.1582474402207,0.0168151971440916,1.2492302199815,13.3869205560223,1592.32107523517,139.846517443597,1756.78910735489,554.197941080729,7.84758769671122,27.3002738952637,16.8810210623496,1961.47761358411,216.376774956859,2176.36621678669,701.265906982422,7.92329661051432,34.0541229248047,0.0110558937358189,1.13118979403612,0.245551943669987,1.33520651504669,0.503448726227017,0.000311713397636688,0.0231577300559742,5.17818154080349,141.596949074598,-45.1238904805504,101.651240134851,235.497850592652,-0.159413966224942,2.07792288308686,0.2736964150468,12.2560532894427,3.53766163702716,12.9781227432439,9.84492870923612,0.00412598351190138,0.411527833501189,4.38805953023969,75.9983662672021,-54.3226347188126,33.0239020671579,200.373912556966,-0.18775405883789,1.0107307434082,5.93184369861041,182.48477765228,-34.6377264809703,152.969858682568,259.271347045898,-0.147676916122436,2.8200569152832,0.00507367464824501,0.227197812772054,0.0655797561644513,0.240583247438405,0.182501349889035,7.64858317191746e-05,0.00762873834326675,"SSP2-4.5 , 2090s"
"19","ssp245","Atl_EQU","Atl","EQU","2090s","4",2910,15.4027633826972,1877.39259524408,197.94529118218,2090.74064980895,640.138682615608,7.87898848839998,31.8359463895703,0.520054956477634,57.9858203797429,12.9045339604687,68.6036694762149,22.0352967607409,0.0137314887982564,1.2210019848441,13.5445107030601,1620.67011419314,148.640013115501,1789.57175272022,528.357858276367,7.85734933217366,26.8825225830078,18.1215035851695,1977.41795939139,217.343116318477,2181.68813303376,679.754010009766,7.93210492134094,34.0263404846191,0.00964057073207755,1.07491794062441,0.239219088022951,1.27174737944059,0.40848151599797,0.000254548845977616,0.0226344463258718,5.13381099061517,141.129906215482,-45.1893737602001,101.074343445897,233.191015538369,-0.158589167843198,2.04759118471261,0.254960373339858,11.5244427618645,3.43711108105312,12.2536878782919,8.91313664034474,0.0036926054890177,0.354692847378625,4.10323295332311,70.2944201101975,-54.1007367863593,25.8480068954902,195.06442565918,-0.178360795974731,1.06941223144531,6.14292164876369,177.185223477824,-35.2892203202425,146.9613788822,253.620504760742,-0.148137474060058,2.87552070617676,0.00472635340254758,0.213635509496988,0.0637157901836577,0.227153963726437,0.165228161284933,6.84520433064346e-05,0.00657515410770378,"SSP2-4.5 , 2090s"
"20","ssp245","Atl_EQU","Atl","EQU","2090s","5",2910,15.3216094273169,1875.39124242154,196.620397921923,2087.33324977078,629.014266148034,7.88486872696431,31.2968823399958,0.576357118146407,58.906127416172,13.1915113427521,69.151261417765,20.260849578057,0.0106389659512652,1.24235771821168,13.1541381629662,1578.58358709961,144.589319651343,1742.68833928733,520.036767578125,7.85827322006226,27.2779293060303,18.2219351518306,1977.88133788924,217.125458136134,2185.51188119234,690.345684814453,7.93372564315796,33.4698638916016,0.0106842776810758,1.09197822429138,0.244538959928699,1.2818984197856,0.375587524003615,0.000197220894622409,0.0230303303675509,5.10788249983357,140.525006321719,-45.382062700333,100.25082612122,228.708660388552,-0.15832636503704,1.97783066255221,0.281948968807361,12.2314048633361,3.27687079486768,12.6822760891152,8.42602455991682,0.00315081590849691,0.439891839202713,4.02714878980908,72.8304936187753,-53.7695243130762,28.3346672643711,183.441833496094,-0.179155604044597,1.0444393157959,6.04343167848182,196.804369171762,-29.8975306255325,171.043018703421,249.019056396484,-0.146694151560466,3.13447189331055,0.00522665718837465,0.22674089010964,0.0607453198634396,0.235098960519395,0.15619827241007,5.84085648089118e-05,0.00815453893377099,"SSP2-4.5 , 2090s"
"21","ssp245","Atl_EQU","Atl","EQU","2090s","6",2910,15.2800427126405,1872.91073274494,193.256921448996,2081.44769690658,614.486894725134,7.89255058471847,30.4174914318138,0.659270396646998,61.873456035769,13.7750372288598,71.7327225099289,20.5344404815539,0.00980929368912581,1.4600092875659,12.3759587895777,1592.88166209407,150.887697518666,1758.26716370562,504.218525187175,7.85982572237651,26.7392463684082,17.3821851758221,1968.31589228485,217.012913924187,2186.02449077343,672.486721191406,7.94938999811808,32.9804191589355,0.0122212908679653,1.14698537514386,0.255356129362331,1.32975251278314,0.380659242720958,0.000181840762142234,0.0270650680874234,5.10501173043628,138.346204159159,-45.1302075448103,98.3210083447855,225.127332180359,-0.160367292957386,2.08789772741138,0.313309255708504,13.7012190015057,3.62334778537517,13.9236382005045,8.95122107853811,0.00412260618904616,0.465275697048903,3.54758646668083,67.7813326772387,-55.980751271801,20.4979728872463,161.464311726888,-0.199286762873331,0.925487518310547,5.92350272406523,217.713617143756,-28.1595222708912,195.05246295336,252.12177734375,-0.142263491948447,3.20920372009277,0.00580800164107714,0.253987716595065,0.0671681717032691,0.258110834725971,0.165934155364254,7.64232242592028e-05,0.00862509473555907,"SSP2-4.5 , 2090s"
"22","ssp245","Atl_EQU","Atl","EQU","2090s","7",2910,15.4084967081639,1878.12057531463,189.38483773849,2082.91390976129,605.886117612076,7.89761940171358,29.4482861608535,0.74844425872342,62.0563597137967,13.5398792464158,70.4479090675901,22.4635419397231,0.0116283491699422,1.61069558376672,11.6487487930008,1512.60682179501,150.958679182295,1675.2142497703,460.083064778646,7.86466261545817,25.3541374206543,17.3262714071596,1979.52501801009,216.785598197272,2183.07124165526,657.995204671224,7.95292008717855,32.3794708251953,0.0138743602485996,1.15037597035542,0.250996864760147,1.30593515518639,0.416420153803889,0.000215561684921552,0.0298584303634377,5.16462795111971,138.503870338741,-44.6153428062472,99.0531554836134,223.352744846632,-0.161900119110596,2.11983022328753,0.32408032079716,15.1202871611521,4.06590631400044,14.5986257071692,9.05407787079483,0.00459179897746596,0.543078608206733,3.57923087726345,62.953466433218,-54.6680650861007,22.515214270685,157.209173583984,-0.184301137924196,0.450569152832031,6.03020397879741,200.895578654029,-33.497534046224,169.207911747801,246.404341634115,-0.143973398208619,3.20021057128906,0.00600767133666145,0.280293834431862,0.0753721446587304,0.27062348309172,0.167840873430633,8.51209324675397e-05,0.0100673739770816,"SSP2-4.5 , 2090s"
"23","ssp245","Atl_EQU","Atl","EQU","2090s","8",2910,15.597263030091,1887.64721440046,187.309682843518,2090.55416027407,604.973255910211,7.8989054172171,28.8362816013956,0.835143607358344,61.7510353137924,13.0464464967368,68.460583074918,25.7712219760079,0.0146221922850874,1.69268656873334,10.6610037937181,1402.74459702183,136.524026233008,1549.92962704856,417.699357096354,7.86030648549398,24.5828227996826,17.3188360713782,1976.58864932584,217.86484173465,2176.29993491841,665.521958414713,7.9736031850179,32.2749786376953,0.0154815580889994,1.144715988775,0.241849805847328,1.26909490097592,0.477736603059297,0.000271060350885217,0.0313783464417635,5.23759640450594,138.843709615308,-44.5185652515785,99.5627407682357,223.629150455688,-0.162630782154037,2.11983331583946,0.34190580001315,15.1789925431928,4.25821470103262,14.2734172646161,10.347220077068,0.00466734657750474,0.576311010674752,3.31640175016909,51.0358777700083,-54.3196337339596,10.3150305553615,143.573187764486,-0.181602382659912,0.576471328735352,6.09338550450409,185.885536646259,-33.1164789439352,153.546565388896,254.687756347656,-0.147605848312378,3.27363395690918,0.00633811293917761,0.281382091318692,0.0789370806034091,0.264594899085259,0.191812626321227,8.6521403653788e-05,0.0106834229592118,"SSP2-4.5 , 2090s"
"24","ssp245","Atl_EQU","Atl","EQU","2090s","9",2910,15.6342048612467,1890.7572574028,187.837489337278,2094.22895160133,607.432945280118,7.89795569894461,28.8928020811484,0.861156973909601,67.0159045399711,12.922020411949,74.0184116082481,27.0967813239047,0.0152276736025468,1.71698858033906,9.71855315207867,1276.8097909058,120.221876034746,1406.75022009262,371.655923461914,7.85768659909566,24.4672946929932,17.2492586389464,1972.70356818513,217.201862129964,2173.07509080557,669.732993164062,8.02286138534546,32.4803123474121,0.0159637834713232,1.24231402824739,0.239543244864934,1.37212370288415,0.50230929195264,0.000282284521321847,0.0318288474107447,5.24299618208871,138.949582779815,-44.4726335213202,99.7199454405834,224.321420230535,-0.16238414226971,2.12821251749715,0.373693770659107,15.4466065962374,4.37598724369483,14.3534808634588,11.4973206906318,0.00522548295618441,0.589030097060386,3.21594396863999,31.5430885433759,-54.5481084232184,-13.0016239460681,134.512756856283,-0.185654306411743,0.582221984863281,6.43848721476787,209.116170772162,-31.4240613018022,178.209808170445,260.768702189128,-0.148467922210694,3.28166580200195,0.00692738562204401,0.286343013573426,0.0811203008836691,0.266079086050682,0.213132731390825,9.68679125559455e-05,0.0109192042942819,"SSP2-4.5 , 2090s"
"25","ssp245","IND_STPS","IND","STPS","1850s","1",15087,8.1602750549485,1655.66771512867,258.967916166267,1922.79590634988,291.618304353464,8.15178450539539,25.6873112918899,0.651190442636174,58.199745907042,21.2736345933282,57.6240034206854,13.1582727511717,0.020361776260265,3.31365264233623,6.74898430886991,1435.75551071469,180.466468194554,1661.47613788308,235.431712341309,8.09387814203898,15.9181518554688,10.979693968645,1821.33286739892,304.9961580592,2047.15931565013,333.982033691406,8.23325729370117,29.9571437835693,0.00530159530186842,0.47382682433363,0.173196954115415,0.469139480262059,0.107126629064011,0.000165773159879482,0.0269777382013096,-2.21476678789634,-81.3441601272056,31.3413191466843,-52.2176077684177,-86.0544788735627,0.0895127954438091,-0.797343474893818,0.328621138941347,8.96531555339979,3.39302655355694,6.86612269592129,6.53613114684004,0.00704730935199844,0.306387479519785,-3.16664338663541,-113.959288227333,21.3602256232213,-76.8389473501643,-108.358613077799,0.0659873644510895,-1.56756782531738,-1.38955758585887,-39.114221719324,40.3841758858534,-12.098608741624,-54.1014923095703,0.111893939971925,0.453100204467773,0.00267543282615326,0.0729901296236128,0.0276239521615685,0.0558997820658836,0.0532131921964391,5.73748932802486e-05,0.00249441993558394,"Historical , 1850s"
"26","ssp245","IND_STPS","IND","STPS","1850s","10",15087,8.12835485482123,1663.61048003778,253.704174296949,1925.44300918955,274.536246966024,8.17507007844399,23.4881914634499,0.712926944207141,62.4536603587083,24.6112869234003,60.6744347445687,22.0097718719123,0.0330188316939167,4.63954444096091,6.09351566291021,1355.18798894287,160.255486799357,1577.56035786728,227.309849039714,8.10186738967895,11.5623264312744,11.5612940189136,1858.53974754974,305.84869908086,2064.97810310348,339.882714233398,8.25478134155273,29.7182579040527,0.00580421623309314,0.508459600546079,0.2003700831324,0.493974231076127,0.179190134730709,0.000268819183329839,0.0377723403178856,-2.24096926659863,-81.6861440516555,31.4808587891963,-52.4462545290579,-82.3293052497426,0.0914515133950007,-0.802016602739779,0.321948458645513,8.74929569231646,3.35474191578817,6.7580011495476,3.78097916556784,0.00739671486483347,0.265679181527682,-3.54576082279925,-109.64651345591,22.2603470945156,-82.09882122567,-97.6353692626953,0.0659726142883308,-1.4987964630127,-1.35238104168524,-49.2013588964526,44.4416869461328,-17.0611844360262,-50.8816787719727,0.11310739517212,0.191819190979004,0.00262110793409242,0.0712314277053332,0.027312261997771,0.0550195223987347,0.0307824256441618,6.02195397983917e-05,0.00216299780888885,"Historical , 1850s"
"27","ssp245","IND_STPS","IND","STPS","1850s","11",15087,8.13558688891995,1660.82614446696,255.884222896314,1924.8459542522,280.555962583377,8.1667583542111,24.2922352299654,0.677511777113463,60.5732447012997,24.084682158393,59.1425338952882,19.7320383364837,0.0298096191281504,4.39109948199469,6.55971744160283,1405.18990970714,161.38322986379,1635.77715258453,229.178077189128,8.09112882614136,12.5036096572876,11.5717569907638,1839.21739884799,307.030665932855,2054.22226735317,335.894770507812,8.25203142166138,29.7550106048584,0.00551588754890876,0.493150403478445,0.196082788409827,0.481502428952319,0.160646217898251,0.000242691732514549,0.0357496530347368,-2.24699694594117,-82.4319209496065,31.7471546643903,-52.9317632311573,-83.8246965750575,0.0908915685059443,-0.759716343762612,0.323914249182771,9.20067221284133,3.48935732103941,7.10495262380166,4.5075553437177,0.00738914217396322,0.303235138191435,-3.41952658613933,-114.897076948887,19.1019880887559,-77.2449923008869,-99.3560780843098,0.0659253756205249,-1.49021911621094,-1.35600205114471,-36.5279650762423,45.251818989809,-1.65051601287087,-52.9635482788086,0.111847991943359,0.387178421020508,0.00263711220134578,0.074906259957018,0.0284082185003725,0.0578441896319258,0.0366977656128121,6.01578875693177e-05,0.00246875549568735,"Historical , 1850s"
"28","ssp245","IND_STPS","IND","STPS","1850s","12",15087,8.15020556271053,1658.19897035674,257.679139578211,1924.02831549766,286.733359208435,8.15834205007288,25.072603200704,0.656231085598686,59.0177767430599,22.7435376889209,57.9707634211027,16.0421644397794,0.0246694550534844,3.86192758083093,6.6892938581624,1417.75069669764,171.171748763338,1644.03581483349,234.31612294515,8.0884667078654,14.3438081741333,11.0854743734617,1823.46318184097,305.962863348019,2046.53560379338,339.218206787109,8.24417241414388,30.2255859375,0.00534263314164424,0.480486732331449,0.18516400835265,0.471962588632088,0.130605515771141,0.000200843652559992,0.0314414582557511,-2.26259422273473,-82.8702983598093,31.8190707393811,-53.313821843163,-86.5950755932964,0.0915315306853971,-0.815691298735719,0.333209946316625,9.00017636820294,3.50030858142529,6.89234852176584,5.85105221610981,0.00745452382914927,0.306314640986014,-3.26172546410205,-114.48980097781,18.3249180600018,-77.2155154374143,-108.983388264974,0.0684079806009912,-1.66093826293945,-1.50506062014522,-45.6361005120032,40.1787523996434,-18.0672056028513,-60.7164581298828,0.113890902201335,0.0281620025634766,0.00271279209623632,0.0732739451096503,0.0284973769812253,0.0561132967399047,0.047635697499396,6.06901851174198e-05,0.00249382692867973,"Historical , 1850s"
"29","ssp245","IND_STPS","IND","STPS","1850s","2",15087,8.144579246353,1652.68053610002,259.777287702353,1920.60240304872,293.593891229569,8.14893508652608,26.0366058004065,0.628978059909154,58.2589457501485,20.3282546955836,58.0701210805759,11.7332996642871,0.0188799297649484,3.13240350197932,6.7603926059327,1450.12656042285,185.069685625547,1674.95420045057,235.195572916667,8.10044857660929,16.3667335510254,10.9625623430763,1820.66238431319,305.001031701623,2046.10928289217,328.900537109375,8.22796827952067,30.0413932800293,0.00512075563316544,0.474308793339217,0.165500247750878,0.472771498078816,0.0955253675465155,0.000153708869768194,0.0255021182780597,-2.2103879476611,-81.3288381354152,31.4174945203491,-52.1217315627272,-86.6880961019955,0.089487237916598,-0.802095686384964,0.322183656513007,9.01570802178888,3.34316368301983,6.99293160919088,6.9195270502666,0.00712057391759823,0.304584784410415,-3.15163679116006,-109.124472560582,20.5447689304549,-72.8656862821422,-110.87986328125,0.0629367510477685,-1.59737205505371,-1.29627897224437,-33.4746584742959,39.5215246031883,-7.61775289560137,-50.8401392618815,0.112136402130128,0.0151634216308594,0.00262302277163866,0.0734003943575049,0.0272179990902871,0.0569321828734009,0.0563345677377222,5.79713686756872e-05,0.00247974349180222,"Historical , 1850s"
"30","ssp245","IND_STPS","IND","STPS","1850s","3",15087,8.12291685973676,1649.72724741986,260.389021378872,1918.23918565847,294.547434181357,8.14739993828006,26.2834669778999,0.588641660859134,58.5538331586549,19.9707736419183,58.4797451240313,11.7070545004546,0.0199586292527695,3.30876173431105,6.84015107690921,1462.76319104257,187.083392266857,1688.54845439809,243.071177164714,8.10210472742717,16.21826171875,10.91747282943,1820.59015036039,305.760437362075,2044.380002223,325.75835144043,8.22789974212646,30.4186496734619,0.00479236128076651,0.47670958671264,0.162589855106068,0.476106407134797,0.0953116954343946,0.000162490982898738,0.0269379194120424,-2.20682311389345,-81.5979887039189,31.3904311353889,-52.4143806824234,-87.1358515433372,0.089611300749588,-0.815232102941931,0.305141303937733,9.04831931813818,3.29843500645832,7.24410719228664,6.08085494027212,0.00699176103541754,0.287944175758618,-3.13489917469617,-110.922209630107,21.7440352348728,-76.0069911906055,-110.03283589681,0.0619264284769692,-1.65511322021484,-1.27641305337471,-33.8615949398168,39.1965918720277,-9.46501151606662,-51.3867095947265,0.110742362340293,0.0319766998291016,0.00248427433426895,0.0736658956366904,0.026853845494056,0.0589771012322972,0.049506611080135,5.69226527758888e-05,0.00234426580835918,"Historical , 1850s"
"31","ssp245","IND_STPS","IND","STPS","1850s","4",15087,8.09891610448225,1649.21234948176,260.441096403562,1917.7523619898,292.782074289574,8.1497388989712,26.1597071647101,0.558564763767549,58.5056328091001,20.341400422662,57.9957922705142,14.9349835272301,0.0241815004983673,3.72803924488629,6.96912738994196,1465.65420595651,185.159929714299,1699.6518648275,243.907278442383,8.10122467676798,15.6722412109375,10.8829059870266,1821.17300693788,307.526823629872,2042.94630709148,331.673016967773,8.23030093510946,30.6852874755859,0.00454749353413618,0.476317168872917,0.165607272240728,0.472166358254249,0.121591524256574,0.000196871024266399,0.0303514211078691,-2.19589061741265,-81.5959681800384,31.2881513698433,-52.5037074276077,-86.4291005519461,0.0895098671987583,-0.818543159729276,0.290874063668662,9.08591356810845,3.35229023535736,7.32289123516856,4.84483581390814,0.00681349295247774,0.292081646764602,-3.14151252070097,-113.680724097287,21.8960304954006,-77.8820451468728,-104.958235677083,0.0632091522216793,-1.882568359375,-1.3391095045635,-37.825058109725,39.1536609771762,-12.2465031376737,-55.6646189371745,0.109047285715743,0.284568786621094,0.0023681191682396,0.0739719650842283,0.0272923019114388,0.059618512844412,0.0394436974310599,5.54713028034281e-05,0.00237795057307738,"Historical , 1850s"
