"","X","FINAL_TREAT","TIME_TREAT","Study_DOI","CO2_mean","HCO3_mean","CO3_mean","Temp_mean","DIC_mean","pHT_mean","Temp_sd","CO2_sd","CO3_sd","HCO3_sd","DIC_sd","pHT_sd","ocean_relevant","scenario","biome","loc","type","period","miss_co2_dir","miss_hco3_dir","miss_co3_dir","miss_pH_dir","miss_temp_dir","miss_cooccurrence","miss_high","miss_low","dir","category"
"2071",2414,"Low Temperature experiments-2-160-1000","final","10.1594/PANGAEA.964944",49.9,2086.6025,48.7875,6.025,2185.29,7.64932060521308,0.857807282163851,2.50082653003629,4.86706191317377,58.5158043466322,61.0549648540831,0.0406122529158847,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2072",2415,"Low Temperature experiments-2-160-1000","initial","10.1594/PANGAEA.964944",54.595,2048.175,42.75,6.025,2145.52,7.60093317705532,0.857807282163851,2.72644457123192,2.62247974253377,1.23586676736063,1.42564605237972,0.0175166122611782,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"2073",2417,"Low Temperature experiments-2-160-1000, Temp2","final","10.1594/PANGAEA.964944",49.9,2086.6025,48.7875,6.285,2185.29,7.64477726525792,0.298607881119482,2.50082653003629,4.86706191317377,58.5158043466322,61.0549648540831,0.034520358246048,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2074",2418,"Low Temperature experiments-2-160-1000, Temp2","initial","10.1594/PANGAEA.964944",54.595,2048.175,42.75,6.285,2145.52,7.59638983710016,0.298607881119482,2.72644457123192,2.62247974253377,1.23586676736063,1.42564605237972,0.023523337825305,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"2075",2420,"Low Temperature experiments-2-160-400","final","10.1594/PANGAEA.964944",21.2225,1950.9925,98.495,3.7,2070.71,8.02571945734767,0.454606056566195,0.449916658949187,2.17061435235895,6.41137205804401,8.15205495565398,0.0102817223213065,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2076",2421,"Low Temperature experiments-2-160-400","initial","10.1594/PANGAEA.964944",21.545,1923.2675,92.71,3.7,2037.5225,8.00555791460049,0.454606056566195,0.762036744520892,2.95387880590927,5.24243184664016,4.16522408360776,0.013907585748608,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2077",2423,"Low Temperature experiments-2-160-400, Temp2","final","10.1594/PANGAEA.964944",21.2225,1950.9925,98.495,5.135,2070.71,8.00057373661923,1.05316981853197,0.449916658949187,2.17061435235895,6.41137205804401,8.15205495565398,0.0200999812763736,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2078",2424,"Low Temperature experiments-2-160-400, Temp2","initial","10.1594/PANGAEA.964944",21.545,1923.2675,92.71,5.135,2037.5225,7.98041219387205,1.05316981853197,0.762036744520892,2.95387880590927,5.24243184664016,4.16522408360776,0.0309598987044263,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2079",2426,"Low Temperature experiments-2-55-1000","final","10.1594/PANGAEA.964944",53.7575,2025.475,41.8525,5.05,2121.085,7.61381637892671,0.544671154612273,1.3897331878218,2.02170513840834,31.0759901960768,32.2416712759539,0.0173068917049328,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2080",2427,"Low Temperature experiments-2-55-1000","initial","10.1594/PANGAEA.964944",54.7625,2053.36,42.2675,5.05,2150.39,7.61220618154158,0.544671154612273,1.77409836254927,1.79468428049801,4.65628607368579,4.83605210890042,0.00907142408044425,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2081",2429,"Low Temperature experiments-2-55-1000, Temp2","final","10.1594/PANGAEA.964944",53.7575,2025.475,41.8525,4.985,2121.085,7.61495950009719,0.69940450861191,1.3897331878218,2.02170513840834,31.0759901960768,32.2416712759539,0.0158364638869039,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2082",2430,"Low Temperature experiments-2-55-1000, Temp2","initial","10.1594/PANGAEA.964944",54.7625,2053.36,42.2675,4.985,2150.39,7.61334930271206,0.69940450861191,1.77409836254927,1.79468428049801,4.65628607368579,4.83605210890042,0.0267773447027723,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2083",2432,"Low Temperature experiments-2-55-400","final","10.1594/PANGAEA.964944",22.4475,1912.865,89.7825,5.05,2025.095,7.97010017277132,0.12909944487358,0.768174242386886,4.16114066893522,7.45732078787907,9.62486536702377,0.0175079741618054,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2084",2433,"Low Temperature experiments-2-55-400","initial","10.1594/PANGAEA.964944",22.915,1925.18,88.7,5.05,2036.795,7.96238994684285,0.12909944487358,0.246373699895098,0.607892534362229,4.23741273263134,4.07540999982413,0.00452827080501995,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2085",2435,"Low Temperature experiments-2-55-400, Temp2","final","10.1594/PANGAEA.964944",22.4475,1912.865,89.7825,5.31,2025.095,7.96557617146085,0.810349718742881,0.768174242386886,4.16114066893522,7.45732078787907,9.62486536702377,0.00563332566936329,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2086",2436,"Low Temperature experiments-2-55-400, Temp2","initial","10.1594/PANGAEA.964944",22.915,1925.18,88.7,5.31,2036.795,7.95786594553237,0.810349718742881,0.246373699895098,0.607892534362229,4.23741273263134,4.07540999982413,0.0143776607570571,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2087",2437,"Low light","No Comment","10.1594/PANGAEA.900658",67.88,2084.60666666667,85.16,20,2237.64666666667,7.55125129656729,0,56.3483799864983,56.8321070404239,222.141747686968,218.183666567893,0.366700927400495,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"2088",2438,"Low light","No Comment","10.1594/PANGAEA.923884",37.935,2221.3775,84.4675,4.5,2343.78,7.86250212810001,1.73205080756888,17.3946303975298,33.1191046326235,88.2619103860776,72.6184269544125,0.193976841520941,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"2089",2439,"Low light intensity-High DIP-High CO2","No Comment","10.1594/PANGAEA.960151",28.16,2093.46,105.67,20,2227.29,7.7496337946949,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2090",2440,"Low light intensity-High DIP-Low CO2","No Comment","10.1594/PANGAEA.960151",13.05,1891.78,186.19,20,2091.02,8.03963247662126,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2091",2441,"Low light intensity-Low DIP-High CO2","No Comment","10.1594/PANGAEA.960151",23.5,2052.29,121.71,20,2197.5,7.81963428787988,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2092",2442,"Low light intensity-Low DIP-Low CO2","No Comment","10.1594/PANGAEA.960151",10.68,1818.37,210.27,20,2039.32,8.10964181150403,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SP_STPS","SP","STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2093",2443,"Low pCO2","No Comment","10.1594/PANGAEA.733948",1.39,1062.18,503.43,15,1567,8.80474184130737,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2094",2444,"Low pCO2","No Comment","10.1594/PANGAEA.773860",13.4266666666667,1818.50333333333,164.63,19,1996.56,8.01963412325305,0,0.331943770338693,2.75662112013965,8.33725294486538,6.63637853049384,0.00894472430539721,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2095",2445,"Low pCO2","No Comment","10.1594/PANGAEA.821019",10,1653,227,28.0375,1890,8.05570404311301,1.68263186704638,0,0,0,0,0.0265456685221556,TRUE,"ssp245","Pac_EQU_W","Pac","EQU","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2096",2446,"Low pCO2","No Comment","10.1594/PANGAEA.823381",9.625,1775.9375,223.75,18,2009.3125,8.17796464606046,0,1.12278150050325,21.2687964428564,47.1093821120456,28.3835105336314,0.0509893631792563,TRUE,"ssp245","NA_STSS",NA,"STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2097",2447,"Low pCO2","No Comment","10.1594/PANGAEA.824406",9,1799,193,3,2001,8.36550229214308,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2098",2449,"Low pCO2 to High pCO2","No Comment","10.1594/PANGAEA.823381",10,1790,211,18,2011,8.15073028921178,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2099",2450,"Low pCO2 to High pCO2","switched","10.1594/PANGAEA.823381",23,2031,120,18,2174,7.8507721875368,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2100",2451,"Low pCO2 to Medium pCO2","No Comment","10.1594/PANGAEA.823381",10,1790,211,18,2011,8.15073028921178,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2101",2452,"Low pCO2 to Medium pCO2","switched","10.1594/PANGAEA.823381",15,1910,167,18,2092,8.02098396879383,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2102",2453,"Low pCO2, Temp2","No Comment","10.1594/PANGAEA.821019",10.2989690721649,1662.06872852234,220.024054982818,29.0034364261168,1892.39175257732,8.02250019485431,3.00057268302517,0.90017180490755,21.0040087811762,27.305211415529,7.2013744392604,0.00719871533335664,TRUE,"ssp245","Pac_EQU_W","Pac","EQU","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2103",2456,"Low salinity","selection environment","10.1594/PANGAEA.823153",51.4,2169.1,83.6,15,2304.1,7.59373361040013,0,37.5308149254119,55.7368199976306,129.374516490851,111.168511418632,0.372632049097031,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2104",2457,"Low to high pCO2","No Comment","10.1594/PANGAEA.727841",21.8247826086957,2128.75652173913,151.289130434783,17,2301.87043478261,7.94049618119839,0,4.5308878013889,29.662827811167,63.3142476144836,40.0889586338661,0.0909496048750433,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2105",2458,"Low to low pCO2","No Comment","10.1594/PANGAEA.727841",13.9128571428571,2005.36619047619,202.47619047619,17,2221.75523809524,8.09981253030277,0,0.587946790595398,6.00223164847082,19.8501870208294,18.1450928956144,0.0152472901970089,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2106",2459,"Medium CO2","No Comment","10.1594/PANGAEA.778432",3.6,719.67,93.03,17.5,816.3,8.19902607694024,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low",NA,NA,NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2107",2460,"Medium CO2","No Comment","10.1594/PANGAEA.848379",24.26,2160.92,144.46,18.5,2329.64,7.89619310202363,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2108",2461,"Medium CO2 (AGG)","No Comment","10.1594/PANGAEA.778432",18.11,1261.86,55.83,16.4,1335.8,7.75157815946351,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"low",NA,NA,NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2109",2462,"Medium MDP, PAR only, HC","No Comment","10.1594/PANGAEA.843600",31.91,2211.49,107.23,20,2350.63,7.73217808054739,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2110",2463,"Medium MDP, PAR only, LC","No Comment","10.1594/PANGAEA.843600",12.85,1949.45,206.84,20,2169.14,8.07226918279035,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2111",2464,"Medium MDP, PAR+UVA+B, HC","No Comment","10.1594/PANGAEA.843600",31.62,2208.79,107.92,20,2348.33,7.73549426369759,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2112",2465,"Medium MDP, PAR+UVA+B, LC","No Comment","10.1594/PANGAEA.843600",13,1987.01,212.46,20,2212.47,8.07562387881759,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2113",2466,"Medium MDP, PAR+UVA, HC","No Comment","10.1594/PANGAEA.843600",32.03,2220.13,107.64,20,2359.8,7.7321420381863,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2114",2467,"Medium MDP, PAR+UVA, LC","No Comment","10.1594/PANGAEA.843600",12.9,1971.12,210.76,20,2194.78,8.07562187982131,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2115",2468,"Medium pCO2","No Comment","10.1594/PANGAEA.823381",14.875,1919.5,166.625,18,2101,8.01780108257467,0,0.703335518130451,3.53478158463346,27.9992401112693,27.7197218370496,0.0126840008509219,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2116",2470,"Medium pCO2 to High pCO2","No Comment","10.1594/PANGAEA.823381",15,1910,167,18,2092,8.02098396879383,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2117",2471,"Medium pCO2 to High pCO2","switched","10.1594/PANGAEA.823381",23,2031,120,18,2174,7.8507721875368,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2118",2472,"Medium pCO2 to Low pCO2","No Comment","10.1594/PANGAEA.823381",15,1910,167,18,2092,8.02098396879383,0,0,0,0,0,0,TRUE,"ssp245","SO_STSS","SO","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2119",2473,"Medium pCO2 to Low pCO2","switched","10.1594/PANGAEA.823381",10,1790,211,18,2011,8.15073028921178,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2120",2474,"Mid CO2","No Comment","10.1594/PANGAEA.875042",8.92696428571429,1964.99625,334.516071428571,25.4950819672131,2308.43928571429,8.18717571429101,2.88429230080842,0.7507230929828,35.1392507644331,86.223279741136,100.37162268032,0.0238750231129497,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,"high",NA,NA,FALSE,TRUE,TRUE,"low","Lower Inorganic Carbon"
"2121",2475,"Moderate","No Comment","10.1594/PANGAEA.967074",12.5040740740741,2325.81111111111,292.592962962963,24.9518518518519,2630.90814814815,8.05627679162263,0.243977064140658,3.7074008179044,73.2312297447143,195.605903870335,165.43134224356,0.123166572046329,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,"high",NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"2122",2476,"Multiple","No Comment","10.1594/PANGAEA.919895",26.8166666666667,1880.05666666667,83.5633333333333,14,1990.43666666667,7.79313863075979,0,1.27445413151409,4.59928617649884,8.08399241299335,10.934396797873,0.0221935133671825,TRUE,"ssp245","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2123",2478,NA,"No Comment","10.1594/PANGAEA.833713",30.9804658151766,1990.53343350864,123.75807663411,3,2145.27197595793,8.0315960388501,0,22.9860286449304,73.4553524087992,190.8839770079,140.414653244031,0.349262491815288,TRUE,"ssp245","SO_SPSS","SO","SPSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2124",2479,NA,"No Comment","10.1594/PANGAEA.836733",28.7655757575758,1734.411,153.717575757576,18,1916.89415151515,7.8697389416033,0,22.5547084659413,118.048951613659,319.187199374107,327.202953156669,0.412182686659676,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2125",2480,NA,"No Comment","10.1594/PANGAEA.846486",30.0503703703704,1622.54555555556,81.4192592592593,16,1734.01518518519,7.69891860521978,0,16.6585338447761,93.3683362126717,269.761281054955,231.741259388243,0.338736438804409,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"2126",2481,NA,"No Comment","10.1594/PANGAEA.923884",38.2275,2076.76875,97.445625,4.5,2212.441875,7.895668705306,1.54919333848297,26.4497214856162,61.3597552112403,162.704765915651,127.337212273488,0.31871310462702,TRUE,"ssp245","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2127",2482,NA,"assay environment","10.1594/PANGAEA.823153",41.85,2121.65,124.9,15,2288.4,7.79826046541865,0,30.2027470969677,77.2464249625284,195.58673787836,148.543060012799,0.352929443010347,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2128",2483,NA,"selection environment","10.1594/PANGAEA.823153",41.85,2121.65,124.9,15,2288.4,7.79826046541865,0,30.2027470969677,77.2464249625284,195.58673787836,148.543060012799,0.352929443010347,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2129",2484,"NH4-N","No Comment","10.1594/PANGAEA.917678",4.03333333333333,1508.71666666667,351.246666666667,20,1863.99666666667,8.41353699173778,0,0.305146959130624,9.31996022881357,38.3722821665153,31.4659692789952,0.0215335501832518,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2130",2485,"NO3-N","No Comment","10.1594/PANGAEA.917678",4.03333333333333,1508.71666666667,351.246666666667,20,1863.99666666667,8.41353699173778,0,0.304455798652831,9.29885043901554,38.2853686185259,31.3946985888889,0.0214847765075264,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"2131",2486,"NO3limited","No Comment","10.1594/PANGAEA.778475",33.805,1984.05,79.195,15,2097.05,7.69575663343356,0,9.66614969882011,44.2436712988423,297.409112167062,331.986633767084,0.191232789309513,TRUE,"ssp585","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2132",2491,"Nitrate limited-1000","No Comment","10.1594/PANGAEA.974407",26.606,2108.972,136.75,28,2272.328,7.72600418845455,5.70087712549569,3.04016940317476,23.659068028982,43.6160528934015,23.3444537310256,0.00548118400842926,TRUE,"ssp585","NA_STPS",NA,"STPS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2133",2492,"Nitrate limited-400","No Comment","10.1594/PANGAEA.974407",10.782,1827.26,252.15,28,2090.192,8.05600183753194,5.70087712549569,1.28190093220966,35.455921931322,72.0544165891307,38.1243691095341,0.0114036706286561,TRUE,"ssp245","NA_STPS",NA,"STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2134",2493,"Normal CO2","No Comment","10.1594/PANGAEA.824065",15,1890,155,20,2060,7.96041664845653,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2135",2494,"Normal CO2 level seawater in the dark","No Comment","10.1594/PANGAEA.824065",15,1890,155,20,2060,7.96041664845653,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2136",2495,"Normal CO2 level seawaters at fluorescent light","No Comment","10.1594/PANGAEA.824065",15,1890,155,20,2060,7.96041664845653,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2137",2496,"Nutrient Replete-1000","No Comment","10.1594/PANGAEA.974407",26.616,2109.146,136.664,28,2272.426,7.72600666840653,5.70087712549569,3.18249587588107,23.0912782236064,53.4681412618767,33.8534035216549,0.00547618564222607,TRUE,"ssp585","NA_STPS",NA,"STPS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2138",2497,"Nutrient Replete-400","No Comment","10.1594/PANGAEA.974407",10.792,1854.692,259.834,28,2125.318,8.06200102656408,5.70087712549569,1.24714473899383,38.8702029837767,63.9786071276955,32.3896799922445,0.0109523520299338,TRUE,"ssp245","NA_STPS",NA,"STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2139",2498,"OA","No Comment","10.1594/PANGAEA.945242",35.61,2036.48,75.65,20,2147.74,7.61647553752423,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2140",2499,"OA A","No Comment","10.1594/PANGAEA.965883",21.69,2108.89,134.99,19,2265.57,7.86913401790251,0,0.197989898732232,1.20208152801714,18.8090403795621,20.2091118063115,6.06379653765381e-06,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2141",2500,"OADCEWAF A","No Comment","10.1594/PANGAEA.965883",17.46,2088.99,164.5,19,2270.95,7.95911586227875,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2142",2501,"OAWAF A","No Comment","10.1594/PANGAEA.965883",22.425,2105.05,130.225,19,2257.7,7.85412630921846,0,1.23743686707646,5.53664609669066,13.3784603000495,9.07925107043537,0.0212301689576611,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2143",2502,"Ocean acidification","No Comment","10.1594/PANGAEA.943450",29.36,1945.32,87.52,20,2062.2,7.69966301161583,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2144",2503,"Ocean acidification","No Comment","10.1594/PANGAEA.967107",19.9766666666667,1915.26666666667,122.76,19,2058.00333333333,7.86964032539656,0,0.481283007526064,2.86581576518798,12.1359891781978,13.0744037467615,0.0099992860794745,TRUE,"ssp245","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2145",2505,"Ocean acidification at 1400 µatm","beginning","10.1594/PANGAEA.869470",51.92,2073.69,50.13,15,2175.74,7.51235474017969,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"2146",2506,"Ocean acidification at 1400 µatm","end","10.1594/PANGAEA.869470",36.55,1924.47,61.34,15,2022.36,7.63243349518773,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2147",2508,"Ocean acidification at 900 µatm","beginning","10.1594/PANGAEA.869470",34.43,2081.72,76.19,15,2192.34,7.69247652781982,NA,NA,NA,NA,NA,NA,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"2148",2509,"Ocean acidification at 900 µatm","end","10.1594/PANGAEA.869470",24.04,1872.75,88.31,15,1985.1,7.80253094795769,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
